step,wall_time,value
500,1754815777.7189898,-0.003965863958001137
1000,1754815781.78149,0.09619925171136856
1500,1754815785.752015,-0.05910833925008774
2000,1754815787.4546173,-0.04346080869436264
2500,1754815789.9094348,-0.007515445351600647
3000,1754815791.1537178,-0.04686226695775986
3500,1754815792.2656791,0.025726541876792908
4000,1754815794.2225149,0.0031804994214326143
4500,1754815797.1941729,0.11177971214056015
5000,1754815801.73869,-3.276653660577722e-05
5500,1754815803.7120047,-0.03178463503718376
6000,1754815804.566428,-0.10855503380298615
6500,1754815806.043981,-0.0006126956432126462
7000,1754815808.4550407,-0.021818332374095917
7500,1754815809.288086,-0.11387927830219269
8000,1754815810.2411213,-0.30686843395233154
8500,1754815812.1589453,-0.20680615305900574
9000,1754815814.4751062,0.02363300696015358
9500,1754815817.1841645,0.011245569214224815
10000,1754815821.5380993,-0.037602610886096954
10500,1754815823.4930458,0.14313501119613647
11000,1754815825.5215335,-0.11142784357070923
11500,1754815827.7688663,-0.10439326614141464
12000,1754815828.9480162,-0.07502661645412445
12500,1754815829.9742558,0.006299606058746576
13000,1754815832.0105855,-0.09353236109018326
13500,1754815833.767929,0.024841148406267166
14000,1754815834.8820496,0.016889024525880814
14500,1754815838.4988887,0.35955744981765747
15000,1754815842.2553453,1.8652372360229492
15500,1754815844.838626,0.08153501152992249
16000,1754815847.9660952,-0.10345679521560669
16500,1754815852.808756,0.02273363247513771
17000,1754815854.6951,-0.01018444076180458
17500,1754815855.5402942,0.023561803624033928
18000,1754815856.414384,-0.0020225292537361383
18500,1754815858.5826678,0.016805103048682213
19000,1754815860.5577345,-0.028088683262467384
19500,1754815861.8179123,-0.07911502569913864
20000,1754815870.2069173,0.023983553051948547
20500,1754815871.0371826,-0.06990380585193634
21000,1754815874.2240274,0.6624242663383484
21500,1754815878.1841135,-0.47682303190231323
22000,1754815880.1475205,0.11181852966547012
22500,1754815883.1805487,-0.08637001365423203
23000,1754815887.0062895,-0.039052899926900864
23500,1754815890.297008,0.027580197900533676
24000,1754815891.593854,9.913497924804688
24500,1754815893.5078073,-0.13523994386196136
25000,1754815895.9626386,0.26351097226142883
25500,1754815897.8585615,0.184479221701622
26000,1754815901.123803,0.18233272433280945
26500,1754815902.7578866,-0.13684985041618347
27000,1754815904.696579,-0.11212965101003647
27500,1754815906.1494184,-0.015174329280853271
28000,1754815906.9614003,14.88415241241455
28500,1754815907.7552927,-0.24906043708324432
29000,1754815909.2005796,-0.31516653299331665
29500,1754815912.0843065,-0.07562603056430817
30000,1754815917.8570468,13.656682014465332
30500,1754815920.1079097,2.9132256507873535
31000,1754815921.1670828,3.0500998497009277
31500,1754815923.0381093,6.520361423492432
32000,1754815926.3441694,-1.0784443616867065
32500,1754815928.7704465,-0.1574123650789261
33000,1754815929.6167164,-0.6564302444458008
33500,1754815930.6244977,0.3548247814178467
34000,1754815934.0290444,-0.45560193061828613
34500,1754815937.2054453,-0.16325683891773224
35000,1754815940.035749,0.07835768163204193
35500,1754815943.635494,0.009364498779177666
36000,1754815946.1617436,0.6633513569831848
36500,1754815948.9661806,-1.1352084875106812
37000,1754815950.2667189,4.382611274719238
37500,1754815952.8476243,-0.7366623878479004
38000,1754815954.54727,0.38157984614372253
38500,1754815956.8821065,-0.8392959833145142
39000,1754815959.3143518,-0.0789421945810318
39500,1754815960.232644,4.288798809051514
40000,1754815967.4566717,14.488850593566895
40500,1754815970.3994455,1.2440294027328491
41000,1754815972.8334692,-0.04603581503033638
41500,1754815973.8545203,2.7040836811065674
42000,1754815975.6747327,-0.12529303133487701
42500,1754815978.6537387,0.6719580888748169
43000,1754815982.2137084,-0.4019004702568054
43500,1754815984.6479545,-1.6459652185440063
44000,1754815988.2111785,8.928956985473633
44500,1754815989.321223,-0.08289077132940292
45000,1754815992.294458,-2.7612476348876953
45500,1754815995.3640027,-0.10015340894460678
46000,1754815997.308248,-0.23540028929710388
46500,1754815999.9802918,-0.7207638025283813
47000,1754816002.1586308,-0.07739710062742233
47500,1754816003.042946,0.16483870148658752
48000,1754816003.8605292,2.3564181327819824
48500,1754816005.093607,0.14272338151931763
49000,1754816007.3248231,-0.23449984192848206
49500,1754816008.3663054,0.16887624561786652
50000,1754816013.9263144,0.3776922821998596
50500,1754816015.7136433,-0.26067328453063965
51000,1754816017.8515165,-0.0807172879576683
51500,1754816018.731573,0.09112606942653656
52000,1754816019.4881334,1.794488549232483
52500,1754816020.5619338,2.65120530128479
53000,1754816023.0733635,-2.0139269828796387
53500,1754816024.9330597,0.08964751660823822
54000,1754816026.0059938,-0.06391838192939758
54500,1754816028.4264407,-0.6161944270133972
55000,1754816030.7519374,0.3817206025123596
55500,1754816031.6943498,-0.7196171879768372
56000,1754816034.3942008,0.49953213334083557
56500,1754816036.654196,1.6050260066986084
57000,1754816037.6010108,2.4019033908843994
57500,1754816038.4140663,-0.017265016213059425
58000,1754816041.434044,2.448573350906372
58500,1754816043.3533268,-0.6184582114219666
59000,1754816044.1130447,5.427310943603516
59500,1754816044.895028,10.753240585327148
60000,1754816054.2850587,9.009865760803223
60500,1754816055.3263798,-0.03598817437887192
61000,1754816056.1256633,-0.8517364263534546
61500,1754816057.1099536,2.8712687492370605
62000,1754816058.9922411,0.34171199798583984
62500,1754816060.8104732,3.1807541847229004
63000,1754816061.676123,2.780162811279297
63500,1754816062.5195663,8.82960319519043
64000,1754816064.309685,-1.3066368103027344
64500,1754816066.3182425,-0.44551271200180054
65000,1754816067.0973675,1.2155208587646484
65500,1754816067.9898114,-1.4429008960723877
66000,1754816069.2323647,0.4557430148124695
66500,1754816071.0700579,-1.6628272533416748
67000,1754816073.1414106,3.696730852127075
67500,1754816074.537248,3.9462478160858154
68000,1754816075.2954323,-0.1602383702993393
68500,1754816076.087143,-1.1502794027328491
69000,1754816079.265985,-0.8387546539306641
69500,1754816082.0699193,0.06599511206150055
70000,1754816086.8798091,-0.005955341272056103
70500,1754816088.4347222,5.881568908691406
71000,1754816089.3159626,-7.118361473083496
71500,1754816090.5325952,4.488954544067383
72000,1754816093.17369,8.326834678649902
72500,1754816095.904982,-1.2329376935958862
73000,1754816098.3590112,2.5427393913269043
73500,1754816099.3535109,2.295856237411499
74000,1754816100.1735747,0.5356987118721008
74500,1754816101.7756274,-0.015417206101119518
75000,1754816103.8096776,4.595865249633789
75500,1754816104.8735082,5.365910053253174
76000,1754816105.7197287,7.5439653396606445
76500,1754816107.7690117,-1.2542476654052734
77000,1754816110.0532205,-1.4552967548370361
77500,1754816112.1829174,6.123450756072998
78000,1754816113.4603271,9.027140617370605
78500,1754816115.5701554,-1.2132339477539062
79000,1754816117.9884079,3.125897169113159
79500,1754816121.446912,0.5492235422134399
80000,1754816127.361737,8.282331466674805
80500,1754816128.711616,3.1231329441070557
81000,1754816129.8479893,-0.16030333936214447
81500,1754816131.7015088,0.5906161069869995
82000,1754816134.1293204,0.7444842457771301
82500,1754816136.4271898,2.3579163551330566
83000,1754816137.7435148,-1.4527361392974854
83500,1754816138.7696881,-1.3867955207824707
84000,1754816140.0100262,0.13315428793430328
84500,1754816142.5292583,0.09829681366682053
85000,1754816145.139188,-0.08529620617628098
85500,1754816146.0356615,0.20733210444450378
86000,1754816146.8624318,5.614874839782715
86500,1754816148.1691203,-0.35385411977767944
87000,1754816150.3499289,0.6417170763015747
87500,1754816152.6579962,0.2354319542646408
88000,1754816154.5179489,-0.6612189412117004
88500,1754816155.4545047,-0.09120111167430878
89000,1754816156.3686402,3.6323554515838623
89500,1754816158.6153352,-0.04932631552219391
90000,1754816167.140369,1.740377426147461
90500,1754816170.3423407,-0.6047624945640564
91000,1754816173.0483456,-0.22192391753196716
91500,1754816175.2642176,10.319330215454102
92000,1754816178.5880196,3.3442223072052
92500,1754816182.4272912,1.06588876247406
93000,1754816185.0738506,-0.0043596564792096615
93500,1754816188.5032694,-0.6994377374649048
94000,1754816190.5449603,0.08081565052270889
94500,1754816193.0869277,0.10379268229007721
95000,1754816195.832236,-0.2962770164012909
95500,1754816197.7399454,7.068231105804443
96000,1754816200.4423451,5.217136859893799
96500,1754816202.180551,-1.047011137008667
97000,1754816204.8061802,-0.6091025471687317
97500,1754816205.8169005,1.0542237758636475
98000,1754816206.9302938,-0.007760733366012573
98500,1754816209.9533374,-1.466088891029358
99000,1754816213.5435195,-6.705732822418213
99500,1754816219.0116925,6.672654151916504
100000,1754816226.9882016,-0.48198580741882324
100500,1754816229.223955,-0.4634433388710022
101000,1754816232.1665785,0.3176121413707733
101500,1754816234.853488,-2.1397933959960938
102000,1754816236.5296662,8.300969123840332
102500,1754816238.6199534,2.471769332885742
103000,1754816239.6983817,-0.8250359296798706
103500,1754816240.459746,6.038679599761963
104000,1754816241.2501702,-0.612152636051178
104500,1754816242.930662,-0.8372682332992554
105000,1754816244.8279521,-0.5928844213485718
105500,1754816245.729165,-0.004656105302274227
106000,1754816246.6268694,6.411167144775391
106500,1754816247.8810909,-1.9819625616073608
107000,1754816249.9210637,5.650437355041504
107500,1754816252.0335846,-1.7080583572387695
108000,1754816253.411205,-0.1346484273672104
108500,1754816254.350029,1.993814468383789
109000,1754816255.2429605,2.238309144973755
109500,1754816257.8143635,-1.284450650215149
110000,1754816262.5764155,2.3511030673980713
110500,1754816264.664822,-0.6728453636169434
111000,1754816266.1674366,1.180185317993164
111500,1754816269.0512326,1.8597519397735596
112000,1754816270.6372108,7.654393196105957
112500,1754816271.7490103,-1.4029663801193237
113000,1754816275.235808,0.3030785918235779
113500,1754816278.7713802,1.071022391319275
114000,1754816282.4616883,-5.083861351013184
114500,1754816285.7018054,-0.07915095239877701
115000,1754816288.608821,-0.39829859137535095
115500,1754816290.7048252,3.4159939289093018
116000,1754816293.7137084,5.698115348815918
116500,1754816295.9636853,-0.12947596609592438
117000,1754816298.386548,-0.03752114251255989
117500,1754816300.2037892,0.6803529858589172
118000,1754816301.0948946,12.442934036254883
118500,1754816301.9809349,-1.3424381017684937
119000,1754816303.9403298,1.1638237237930298
119500,1754816306.1019604,0.4769915044307709
120000,1754816310.9932823,-0.2627635896205902
120500,1754816312.5405545,-0.8431760668754578
121000,1754816313.3740425,-1.1361427307128906
121500,1754816314.278721,-0.3482905626296997
122000,1754816315.6924224,0.36125022172927856
122500,1754816317.6793027,0.25089746713638306
123000,1754816319.4136205,-0.19958217442035675
123500,1754816320.3396606,-0.24335649609565735
124000,1754816322.163077,-0.3741037845611572
124500,1754816324.1773937,-0.1257270872592926
125000,1754816327.4122949,0.09994778782129288
125500,1754816328.8390946,1.6962352991104126
126000,1754816329.6134655,1.7272441387176514
126500,1754816330.388737,-0.3149414658546448
127000,1754816331.7373362,-1.813995361328125
127500,1754816333.6258378,0.6193802356719971
128000,1754816334.7299068,-0.19685512781143188
128500,1754816335.4868286,-2.1897132396698
129000,1754816336.269801,-0.39356377720832825
129500,1754816337.876213,1.7422599792480469
130000,1754816342.1064668,2.6612560749053955
130500,1754816343.766442,-0.8266814947128296
131000,1754816345.9408827,-0.5485794544219971
131500,1754816346.9008734,0.24940915405750275
132000,1754816348.8953717,1.3136725425720215
132500,1754816350.5491323,0.4286232590675354
133000,1754816351.8346107,0.11276446282863617
133500,1754816355.2895358,0.20333731174468994
134000,1754816356.7640152,0.08180306851863861
134500,1754816357.9889822,0.36028164625167847
135000,1754816360.4384432,0.013277322053909302
135500,1754816362.7139363,0.09477082639932632
136000,1754816363.9252496,0.07333934307098389
136500,1754816366.606417,-1.2616335153579712
137000,1754816368.267374,-0.08227728307247162
137500,1754816370.8295586,0.0604906864464283
138000,1754816373.1390004,-0.058814309537410736
138500,1754816373.968383,-0.298885315656662
139000,1754816374.8896396,-0.20053890347480774
139500,1754816376.0836341,0.5479872226715088
140000,1754816380.9196782,-0.8544555902481079
140500,1754816382.627217,-0.38547518849372864
141000,1754816384.5007918,0.10609342902898788
141500,1754816385.2894192,-0.034924253821372986
142000,1754816386.052465,0.08907122910022736
142500,1754816386.810608,-0.16158580780029297
143000,1754816388.6955667,0.2128022164106369
143500,1754816390.3620734,-0.01495453529059887
144000,1754816391.2216194,0.1244129166007042
144500,1754816392.0538397,0.3986303210258484
145000,1754816393.1394317,-0.05300188809633255
145500,1754816394.86292,0.1596078723669052
146000,1754816396.3481345,-0.5656619668006897
146500,1754816397.20579,0.8282217979431152
147000,1754816397.964094,0.15439119935035706
147500,1754816399.7174532,-0.08835843950510025
148000,1754816402.0961163,0.6542056798934937
148500,1754816405.0633295,0.7368723154067993
149000,1754816408.163064,0.6425561904907227
149500,1754816410.5756052,-1.107384204864502
150000,1754816415.1774178,0.03523903340101242
150500,1754816417.446947,-0.8161826133728027
151000,1754816418.4121418,-0.08395889401435852
151500,1754816419.1796298,-0.16584965586662292
152000,1754816420.1388586,-0.09814191609621048
152500,1754816422.1778185,-0.27615708112716675
153000,1754816423.802578,-0.07288455963134766
