step,wall_time,value
500,1754815777.7189898,1.0087872743606567
1000,1754815781.78149,0.9993119835853577
1500,1754815785.752015,1.000185251235962
2000,1754815787.4546173,1.0049912929534912
2500,1754815789.9094348,1.0088508129119873
3000,1754815791.1537178,1.0041797161102295
3500,1754815792.2656791,1.0049238204956055
4000,1754815794.2225149,1.0093302726745605
4500,1754815797.1941729,1.007861852645874
5000,1754815801.73869,1.0068923234939575
5500,1754815803.7120047,1.0129884481430054
6000,1754815804.566428,1.0035210847854614
6500,1754815806.043981,1.0033618211746216
7000,1754815808.4550407,0.9960252046585083
7500,1754815809.288086,0.9919946193695068
8000,1754815810.2411213,0.9892803430557251
8500,1754815812.1589453,0.9872543811798096
9000,1754815814.4751062,0.9818118810653687
9500,1754815817.1841645,0.9847183227539062
10000,1754815821.5380993,0.9783040285110474
10500,1754815823.4930458,0.982107400894165
11000,1754815825.5215335,0.9896818995475769
11500,1754815827.7688663,0.9953254461288452
12000,1754815828.9480162,0.9957979321479797
12500,1754815829.9742558,0.9949508905410767
13000,1754815832.0105855,0.9943693280220032
13500,1754815833.767929,0.9877493381500244
14000,1754815834.8820496,0.9834131002426147
14500,1754815838.4988887,0.9817469120025635
15000,1754815842.2553453,0.9829922914505005
15500,1754815844.838626,0.9825627207756042
16000,1754815847.9660952,0.9833435416221619
16500,1754815852.808756,0.9838231801986694
17000,1754815854.6951,0.9829316139221191
17500,1754815855.5402942,0.9888303279876709
18000,1754815856.414384,0.9877555966377258
18500,1754815858.5826678,0.9978537559509277
19000,1754815860.5577345,0.992980420589447
19500,1754815861.8179123,0.9914029836654663
20000,1754815870.2069173,0.9920761585235596
20500,1754815871.0371826,0.9982320070266724
21000,1754815874.2240274,0.9981019496917725
21500,1754815878.1841135,0.997974157333374
22000,1754815880.1475205,0.998482346534729
22500,1754815883.1805487,1.0035966634750366
23000,1754815887.0062895,1.0028936862945557
23500,1754815890.297008,1.0016725063323975
24000,1754815891.593854,1.0005732774734497
24500,1754815893.5078073,1.002508521080017
25000,1754815895.9626386,1.0008678436279297
