step,wall_time,value
500,1754814792.9609504,7.659341812133789
1000,1754814794.1401787,6.527690887451172
1500,1754814795.8447304,4.352597236633301
2000,1754814798.282925,5.541065692901611
2500,1754814799.4490817,3.8877553939819336
3000,1754814800.3362985,3.3323616981506348
3500,1754814802.6960027,8.917977333068848
4000,1754814804.6883838,7.927090644836426
4500,1754814806.0034032,6.4858012199401855
5000,1754814809.5564234,5.945318222045898
5500,1754814810.8058982,5.487985610961914
6000,1754814811.7850716,5.095986843109131
6500,1754814813.6642876,4.458988666534424
7000,1754814816.0176532,4.198048114776611
7500,1754814817.1172798,4.179155349731445
8000,1754814818.2592263,3.959199905395508
8500,1754814820.0558012,3.713057518005371
9000,1754814821.7638907,3.5442821979522705
9500,1754814822.7028234,4.4337921142578125
10000,1754814827.951599,4.978805065155029
10500,1754814828.7587638,4.7796525955200195
11000,1754814830.2891233,4.59581995010376
11500,1754814832.1587296,4.50636100769043
12000,1754814833.4182377,4.8862128257751465
12500,1754814834.2534387,10.453789710998535
13000,1754814835.5356157,10.116570472717285
13500,1754814837.5088549,17.273162841796875
14000,1754814838.7732196,18.513246536254883
14500,1754814839.533494,20.943464279174805
15000,1754814840.3411536,21.346967697143555
15500,1754814841.8558085,20.775440216064453
16000,1754814843.7842908,20.22884750366211
16500,1754814846.0087416,19.30775260925293
17000,1754814848.6926513,18.847705841064453
17500,1754814849.6681774,18.399057388305664
18000,1754814850.6865306,18.098636627197266
18500,1754814852.919988,17.294395446777344
19000,1754814854.595405,16.91849136352539
19500,1754814855.4091315,16.601953506469727
20000,1754814860.6341765,17.549901962280273
20500,1754814861.414724,19.487123489379883
21000,1754814862.77834,19.73419189453125
21500,1754814866.1026337,20.08367919921875
22000,1754814867.764261,21.72284507751465
22500,1754814869.0512822,25.171524047851562
23000,1754814871.830862,28.250137329101562
23500,1754814874.9318314,28.582651138305664
24000,1754814877.4238596,29.726634979248047
24500,1754814878.4246683,31.340232849121094
25000,1754814879.385922,32.18805694580078
25500,1754814882.122382,32.786964416503906
26000,1754814883.6027224,33.3106803894043
26500,1754814884.5566642,34.587711334228516
27000,1754814886.5714357,34.072486877441406
27500,1754814889.107094,34.50411605834961
28000,1754814890.6521878,35.47389602661133
28500,1754814891.5317163,36.55547332763672
29000,1754814893.1469316,39.204246520996094
29500,1754814895.6070294,41.28144454956055
30000,1754814901.4102988,44.15406036376953
30500,1754814902.505483,45.241031646728516
31000,1754814903.488801,47.873992919921875
31500,1754814905.9315443,48.29799270629883
32000,1754814907.6179187,48.24148941040039
32500,1754814909.0048115,47.87468338012695
33000,1754814911.5815635,48.99412155151367
33500,1754814914.0174747,48.97788619995117
34000,1754814914.935483,50.32005310058594
34500,1754814916.0119548,55.08197784423828
35000,1754814918.3852637,57.21727752685547
35500,1754814920.678945,56.697879791259766
36000,1754814921.5663772,57.41910171508789
36500,1754814922.4438972,58.25288009643555
37000,1754814923.956934,58.57331085205078
37500,1754814925.9573448,59.239471435546875
38000,1754814927.0768883,59.43867111206055
38500,1754814928.020119,61.85348892211914
39000,1754814929.6362474,61.899662017822266
39500,1754814931.8567548,64.36831665039062
40000,1754814938.2812383,64.02096557617188
40500,1754814939.983878,63.972320556640625
41000,1754814942.3046403,63.969112396240234
41500,1754814943.290576,64.81926727294922
42000,1754814944.1954522,65.53465270996094
42500,1754814945.910227,69.33365631103516
43000,1754814948.2420244,71.09517669677734
43500,1754814949.6990483,71.20720672607422
44000,1754814951.3582075,73.22454833984375
44500,1754814953.4439912,75.71517181396484
45000,1754814954.5633147,75.61068725585938
45500,1754814955.3859658,76.36872863769531
46000,1754814956.6764524,78.83184051513672
46500,1754814958.908803,83.29112243652344
47000,1754814961.72248,86.6756820678711
47500,1754814963.0080538,88.05426788330078
48000,1754814964.0028594,89.56538391113281
48500,1754814966.0366187,90.62400817871094
49000,1754814968.1055477,92.25091552734375
49500,1754814970.140139,92.37190246582031
50000,1754814980.5714245,93.22030639648438
50500,1754814984.113035,96.03947448730469
51000,1754814987.8787425,98.36063385009766
51500,1754814991.9030602,98.70396423339844
52000,1754814993.186193,100.58002471923828
52500,1754814995.2526786,102.71664428710938
53000,1754814998.8199239,102.75603485107422
53500,1754815002.166506,102.93453216552734
54000,1754815004.1280246,103.05840301513672
54500,1754815007.7597792,102.22867584228516
55000,1754815010.529216,100.07095336914062
55500,1754815013.3723183,99.79401397705078
56000,1754815017.9632633,102.06468200683594
56500,1754815019.4027572,105.13762664794922
57000,1754815023.1283166,108.15874481201172
57500,1754815025.5885239,108.3861083984375
58000,1754815028.5700197,108.57501220703125
58500,1754815031.204974,112.68366241455078
59000,1754815033.8866193,113.79051971435547
59500,1754815038.5449002,114.75409698486328
60000,1754815045.6817238,117.44523620605469
60500,1754815047.1608582,117.81637573242188
