step,wall_time,value
500,1754815777.7179017,0.0
1000,1754815781.78149,11.799966812133789
1500,1754815785.752015,7.999492168426514
2000,1754815787.4531083,5.999619483947754
2500,1754815789.908438,4.003708839416504
3000,1754815791.1537178,3.4799296855926514
3500,1754815792.2656791,3.3557584285736084
4000,1754815794.2225149,2.982896327972412
4500,1754815797.1941729,2.4425008296966553
5000,1754815801.73869,2.245530605316162
5500,1754815803.7120047,2.0727975368499756
6000,1754815804.566428,2.0500617027282715
6500,1754815806.043981,2.0084002017974854
7000,1754815808.4550407,1.8902589082717896
7500,1754815809.288086,1.8690475225448608
8000,1754815810.2411213,4.504092216491699
8500,1754815812.1589453,4.162574291229248
9000,1754815814.4751062,4.759448051452637
9500,1754815817.1831572,4.552515506744385
10000,1754815821.6661158,4.3636860847473145
10500,1754815823.4930458,5.064407825469971
11000,1754815825.5205357,4.886248588562012
11500,1754815827.7688663,5.102064609527588
12000,1754815828.9480162,5.978627681732178
12500,1754815829.9742558,5.580052852630615
13000,1754815832.0105855,5.407140254974365
13500,1754815833.767929,5.239766597747803
14000,1754815834.881055,5.191503524780273
14500,1754815838.4988887,5.212791442871094
15000,1754815842.254838,5.069507598876953
15500,1754815844.838626,5.177821159362793
16000,1754815847.9660952,5.090792179107666
16500,1754815852.8077586,4.930640697479248
17000,1754815854.6951,4.810380935668945
17500,1754815855.539291,4.695847988128662
18000,1754815856.4133859,4.586647987365723
18500,1754815858.5826678,4.383265972137451
19000,1754815860.5577345,4.290836811065674
19500,1754815861.8179123,4.19954252243042
20000,1754815870.2104018,4.1153082847595215
20500,1754815871.0371826,4.09248161315918
21000,1754815874.222726,4.174922466278076
21500,1754815878.1831183,5.5577569007873535
22000,1754815880.1475205,5.451071262359619
22500,1754815883.1805487,5.249179840087891
23000,1754815887.0052867,5.153740406036377
23500,1754815890.2960098,5.061709403991699
24000,1754815891.593854,5.001099109649658
24500,1754815893.5078073,6.532873153686523
25000,1754815895.9626386,8.164963722229004
25500,1754815897.8555644,8.347088813781738
26000,1754815901.123803,8.578316688537598
26500,1754815902.7578866,8.383174896240234
27000,1754815904.696579,8.443856239318848
27500,1754815906.1494184,8.463839530944824
28000,1754815906.9614003,10.030945777893066
28500,1754815907.7552927,12.083610534667969
29000,1754815909.2005796,12.158841133117676
29500,1754815912.0843065,11.987691879272461
30000,1754815917.8804276,11.878740310668945
