step,wall_time,value
37500,1754814925.9573448,278.0
38000,1754814927.0768883,279.0
38500,1754814928.020119,281.0
39000,1754814929.6362474,281.0
39500,1754814931.8567548,281.0
40000,1754814938.2812383,272.0
40500,1754814939.983878,272.0
41000,1754814942.3056636,271.0
41500,1754814943.290576,273.0
42000,1754814944.1954522,274.0
42500,1754814945.910227,274.0
43000,1754814948.2420244,273.0
43500,1754814949.6990483,274.0
44000,1754814951.3582075,274.0
44500,1754814953.4439912,274.0
45000,1754814954.5633147,275.0
45500,1754814955.3859658,277.0
46000,1754814956.6764524,278.0
46500,1754814958.908803,277.0
47000,1754814961.72248,275.0
47500,1754814963.0080538,276.0
48000,1754814964.0028594,277.0
48500,1754814966.0366187,277.0
49000,1754814968.1055477,277.0
49500,1754814970.140139,276.0
50000,1754814980.5714245,264.0
50500,1754814984.113035,261.0
51000,1754814987.8787425,259.0
51500,1754814991.9030602,256.0
52000,1754814993.186193,257.0
52500,1754814995.2526786,257.0
53000,1754814998.8199239,255.0
53500,1754815002.166506,253.0
54000,1754815004.1280246,253.0
54500,1754815007.7597792,251.0
55000,1754815010.529216,250.0
55500,1754815013.3723183,249.0
56000,1754815017.9632633,247.0
56500,1754815019.4027572,247.0
57000,1754815023.1283166,245.0
57500,1754815025.5885239,245.0
58000,1754815028.5700197,244.0
58500,1754815031.204974,243.0
59000,1754815033.8866193,243.0
59500,1754815038.5449002,240.0
60000,1754815045.6817238,235.0
60500,1754815047.1608582,236.0
61000,1754815049.8186457,235.0
61500,1754815053.5693758,234.0
62000,1754815054.6200516,235.0
62500,1754815055.476955,236.0
63000,1754815058.0125244,236.0
63500,1754815059.820399,236.0
64000,1754815062.1257055,236.0
64500,1754815064.4627867,236.0
65000,1754815065.8951995,236.0
65500,1754815067.1243398,237.0
66000,1754815069.9496655,236.0
66500,1754815072.1054115,236.0
67000,1754815073.2014234,237.0
67500,1754815075.3870835,237.0
68000,1754815077.7315323,237.0
68500,1754815079.7239852,237.0
69000,1754815080.775666,238.0
69500,1754815081.849134,239.0
70000,1754815087.1321535,236.0
70500,1754815087.9302783,237.0
71000,1754815089.972241,237.0
71500,1754815091.6127663,238.0
72000,1754815093.085828,238.0
72500,1754815096.8428879,237.0
73000,1754815099.8621964,236.0
73500,1754815101.1199052,237.0
74000,1754815101.93892,238.0
74500,1754815102.8945289,239.0
75000,1754815106.158297,238.0
75500,1754815107.9705722,238.0
76000,1754815109.0694907,239.0
76500,1754815111.1593614,239.0
77000,1754815113.7607224,238.0
77500,1754815117.157875,237.0
78000,1754815118.5296972,238.0
78500,1754815120.6058965,238.0
79000,1754815122.851129,238.0
79500,1754815123.854619,239.0
80000,1754815130.1974602,236.0
80500,1754815132.6615257,235.0
81000,1754815136.434325,234.0
81500,1754815140.9800277,233.0
82000,1754815144.660127,232.0
82500,1754815147.3531802,231.0
83000,1754815151.2400136,230.0
83500,1754815153.8587582,230.0
84000,1754815155.9942887,230.0
84500,1754815156.7932827,231.0
85000,1754815157.7025187,231.0
85500,1754815160.0816605,231.0
86000,1754815163.0415766,231.0
86500,1754815165.7343283,231.0
87000,1754815167.526148,231.0
87500,1754815168.364938,232.0
88000,1754815169.602292,232.0
88500,1754815172.2263653,232.0
89000,1754815175.004718,231.0
89500,1754815175.947685,232.0
90000,1754815184.935303,228.0
90500,1754815186.0864859,229.0
91000,1754815187.04,229.0
91500,1754815188.163337,230.0
92000,1754815190.1364994,230.0
92500,1754815191.5453038,231.0
93000,1754815192.3172803,231.0
93500,1754815193.2922647,232.0
94000,1754815196.3214712,232.0
94500,1754815199.0998778,231.0
95000,1754815200.8438766,231.0
95500,1754815202.8581843,232.0
96000,1754815205.3573017,231.0
96500,1754815206.6521647,232.0
97000,1754815208.7272906,232.0
97500,1754815210.7323282,232.0
98000,1754815211.5821352,233.0
98500,1754815212.4187682,233.0
99000,1754815213.8791287,234.0
99500,1754815216.110228,234.0
100000,1754815220.6573162,232.0
100500,1754815222.432996,233.0
101000,1754815223.3110526,233.0
101500,1754815224.2058973,234.0
102000,1754815226.4746478,234.0
102500,1754815229.3127084,234.0
103000,1754815233.0455997,233.0
103500,1754815236.931325,232.0
104000,1754815240.8635793,231.0
104500,1754815244.1806731,230.0
105000,1754815245.5356667,231.0
105500,1754815246.4312325,231.0
106000,1754815247.9699073,232.0
106500,1754815250.0182767,232.0
107000,1754815251.2808902,232.0
107500,1754815252.1524892,233.0
108000,1754815253.0736938,233.0
108500,1754815255.3234384,233.0
109000,1754815256.6939106,234.0
109500,1754815257.4533741,234.0
110000,1754815262.7918792,233.0
110500,1754815263.5831442,233.0
111000,1754815264.4647198,234.0
111500,1754815266.8271575,234.0
112000,1754815268.2179217,234.0
112500,1754815268.998797,235.0
113000,1754815269.8381464,236.0
113500,1754815271.6816998,236.0
114000,1754815273.754837,236.0
114500,1754815275.5525575,236.0
115000,1754815276.516305,237.0
115500,1754815277.3173916,237.0
116000,1754815278.1450565,238.0
116500,1754815280.477156,238.0
117000,1754815283.0620496,237.0
117500,1754815285.1596963,237.0
118000,1754815285.9316933,238.0
118500,1754815286.794077,239.0
119000,1754815288.133656,239.0
119500,1754815290.116196,239.0
120000,1754815296.5622811,237.0
120500,1754815298.4464984,237.0
121000,1754815302.1713889,236.0
121500,1754815305.3084216,236.0
122000,1754815306.5222583,236.0
122500,1754815308.9184077,236.0
123000,1754815312.8011217,235.0
123500,1754815314.6939695,235.0
124000,1754815317.5109916,235.0
124500,1754815318.7913263,236.0
125000,1754815319.7470396,236.0
125500,1754815322.4102778,236.0
126000,1754815325.3465102,235.0
126500,1754815327.4950657,235.0
127000,1754815328.6326437,236.0
127500,1754815329.5421336,236.0
128000,1754815331.5200715,236.0
128500,1754815333.460352,237.0
129000,1754815335.4560502,237.0
129500,1754815337.8689098,236.0
130000,1754815344.5902283,234.0
130500,1754815345.402097,235.0
131000,1754815346.283398,236.0
131500,1754815347.5140843,236.0
132000,1754815349.6364887,236.0
132500,1754815351.1050682,236.0
133000,1754815353.6357517,236.0
133500,1754815356.1212192,236.0
134000,1754815357.7679505,236.0
134500,1754815358.6410577,237.0
135000,1754815360.1431425,237.0
135500,1754815363.5693812,236.0
136000,1754815364.4436038,237.0
136500,1754815365.745168,237.0
137000,1754815368.313005,237.0
137500,1754815371.5202148,236.0
138000,1754815372.7602205,237.0
138500,1754815373.7766733,237.0
139000,1754815376.2750616,237.0
139500,1754815378.9447303,237.0
140000,1754815384.636702,235.0
140500,1754815386.0168128,236.0
141000,1754815388.9963155,235.0
141500,1754815392.2120855,235.0
142000,1754815394.9649103,235.0
142500,1754815395.985173,235.0
143000,1754815397.3475618,235.0
143500,1754815402.112579,234.0
144000,1754815405.9997468,234.0
144500,1754815408.8913903,233.0
145000,1754815409.8921378,234.0
145500,1754815410.6973197,234.0
146000,1754815412.5098445,235.0
146500,1754815414.4277892,235.0
147000,1754815415.3031456,235.0
147500,1754815416.0853424,236.0
148000,1754815417.3179722,236.0
148500,1754815419.6026778,236.0
149000,1754815421.8286304,236.0
149500,1754815422.9674654,236.0
150000,1754815430.5161211,234.0
150500,1754815431.4959662,235.0
151000,1754815434.9880867,234.0
151500,1754815436.4386642,234.0
152000,1754815437.2741601,235.0
152500,1754815438.079708,235.0
153000,1754815439.6812196,235.0
153500,1754815441.6785915,236.0
154000,1754815442.6446717,236.0
154500,1754815443.553777,236.0
155000,1754815444.548982,237.0
155500,1754815446.878354,237.0
156000,1754815450.2388022,236.0
156500,1754815453.244606,236.0
157000,1754815454.1545703,236.0
157500,1754815455.1619692,237.0
158000,1754815456.922546,237.0
158500,1754815459.4291914,237.0
159000,1754815460.736134,237.0
159500,1754815461.590879,237.0
160000,1754815466.98662,236.0
160500,1754815467.878858,237.0
161000,1754815470.2919962,237.0
161500,1754815473.5089078,236.0
162000,1754815475.5601487,236.0
162500,1754815476.4333444,237.0
163000,1754815477.2070432,237.0
163500,1754815479.1909068,237.0
164000,1754815481.808711,237.0
164500,1754815482.85456,237.0
165000,1754815485.4441972,237.0
165500,1754815487.8816411,237.0
166000,1754815488.7694314,238.0
166500,1754815489.5562603,238.0
167000,1754815491.1383176,238.0
167500,1754815493.1392155,238.0
168000,1754815495.7864134,238.0
168500,1754815498.4316063,238.0
169000,1754815500.4908702,238.0
169500,1754815503.4356494,238.0
170000,1754815509.5673578,236.0
170500,1754815510.7765043,236.0
171000,1754815512.0300846,237.0
171500,1754815513.9352973,237.0
172000,1754815516.7317772,237.0
172500,1754815518.1697636,237.0
173000,1754815519.061212,237.0
173500,1754815520.1715274,238.0
174000,1754815522.2140784,238.0
174500,1754815523.590241,238.0
175000,1754815525.5056155,238.0
175500,1754815528.3098571,238.0
176000,1754815531.122519,237.0
176500,1754815532.1082137,238.0
177000,1754815532.9129872,238.0
177500,1754815534.590062,238.0
178000,1754815537.43261,238.0
178500,1754815539.5629358,238.0
179000,1754815541.4732223,238.0
179500,1754815544.3102949,238.0
180000,1754815550.83266,236.0
180500,1754815551.769292,237.0
181000,1754815552.8912091,237.0
181500,1754815555.7085917,237.0
182000,1754815557.838518,237.0
182500,1754815559.5309598,237.0
183000,1754815562.3168428,237.0
183500,1754815564.5812044,237.0
184000,1754815566.037897,237.0
184500,1754815568.6092288,237.0
185000,1754815570.9369576,237.0
185500,1754815572.226203,237.0
186000,1754815574.7278624,237.0
186500,1754815576.6204324,237.0
187000,1754815577.8621218,237.0
187500,1754815580.3854373,237.0
188000,1754815583.6430862,237.0
188500,1754815586.3100865,237.0
189000,1754815587.1681788,237.0
189500,1754815588.143707,237.0
190000,1754815593.903119,236.0
190500,1754815596.961536,236.0
191000,1754815600.139153,236.0
191500,1754815601.1267025,236.0
192000,1754815602.0021188,236.0
192500,1754815604.4560344,236.0
193000,1754815607.3962603,236.0
193500,1754815609.3666217,236.0
194000,1754815610.4476645,236.0
194500,1754815611.3596926,237.0
195000,1754815614.3366742,236.0
195500,1754815618.0631425,236.0
196000,1754815620.3574908,236.0
196500,1754815621.2637942,236.0
197000,1754815622.0605552,237.0
197500,1754815622.974491,237.0
198000,1754815624.9170501,237.0
198500,1754815627.0142684,237.0
199000,1754815628.0595224,237.0
199500,1754815628.947376,238.0
200000,1754815634.035921,237.0
200500,1754815634.804626,237.0
201000,1754815635.835542,238.0
201500,1754815637.8890986,238.0
202000,1754815639.2549253,238.0
202500,1754815640.1586204,238.0
203000,1754815641.1394386,238.0
203500,1754815643.0101418,238.0
204000,1754815645.1566744,238.0
204500,1754815648.1355574,238.0
205000,1754815650.0818715,238.0
205500,1754815653.6980422,238.0
206000,1754815656.1513617,238.0
206500,1754815656.975179,238.0
207000,1754815658.0108085,238.0
207500,1754815659.8376665,238.0
208000,1754815662.8617344,238.0
208500,1754815664.298756,238.0
209000,1754815666.9634042,238.0
209500,1754815668.3972714,238.0
210000,1754815673.9160588,237.0
210500,1754815675.5046291,238.0
211000,1754815677.590441,238.0
211500,1754815678.5864885,238.0
212000,1754815679.3466845,238.0
212500,1754815680.1218843,239.0
213000,1754815681.91519,239.0
213500,1754815683.597461,239.0
214000,1754815684.3694506,239.0
214500,1754815685.1103947,239.0
215000,1754815686.0347657,240.0
215500,1754815687.7657638,240.0
216000,1754815689.6297681,240.0
216500,1754815690.879362,240.0
217000,1754815691.6264212,241.0
217500,1754815692.4568667,241.0
218000,1754815693.8547938,241.0
218500,1754815695.5876222,241.0
219000,1754815697.3318884,241.0
219500,1754815698.1844823,242.0
220000,1754815703.72369,241.0
220500,1754815704.6450224,241.0
221000,1754815706.1985524,241.0
221500,1754815708.387979,241.0
222000,1754815711.7336395,241.0
222500,1754815715.4838557,240.0
223000,1754815718.862534,240.0
223500,1754815722.052007,240.0
224000,1754815726.200458,239.0
224500,1754815728.0486894,239.0
225000,1754815730.0888286,239.0
225500,1754815732.0815551,239.0
226000,1754815733.4028695,239.0
226500,1754815735.134161,239.0
227000,1754815737.8842537,239.0
227500,1754815741.4789033,239.0
228000,1754815745.5757418,238.0
228500,1754815748.974747,238.0
229000,1754815752.4645705,238.0
229500,1754815754.0190496,238.0
