step,wall_time,value
500,1754814792.9609504,0.9680265188217163
1000,1754814794.1401787,0.9705097079277039
1500,1754814795.8447304,0.9731287956237793
2000,1754814798.282925,0.9722866415977478
2500,1754814799.4490817,0.971747875213623
3000,1754814800.3362985,0.9625698328018188
3500,1754814802.6960027,0.950417160987854
4000,1754814804.6893833,0.9466988444328308
4500,1754814806.0034032,0.944524347782135
5000,1754814809.5574255,0.9496343731880188
5500,1754814810.8058982,0.9550378322601318
6000,1754814811.7850716,0.9538171887397766
6500,1754814813.6642876,0.9603469967842102
7000,1754814816.0176532,0.9600956439971924
7500,1754814817.1172798,0.9547078013420105
8000,1754814818.260223,0.9539445638656616
8500,1754814820.0558012,0.9551770687103271
9000,1754814821.7638907,0.9433352947235107
9500,1754814822.7028234,0.9258493781089783
10000,1754814827.8832533,0.9257804155349731
10500,1754814828.7587638,0.9253209829330444
11000,1754814830.2901194,0.9218142032623291
11500,1754814832.1587296,0.9200274348258972
12000,1754814833.4182377,0.9120690822601318
12500,1754814834.2534387,0.9051095843315125
13000,1754814835.5356157,0.9021401405334473
13500,1754814837.5088549,0.8970464468002319
14000,1754814838.7732196,0.8929022550582886
14500,1754814839.533494,0.8870372772216797
15000,1754814840.3411536,0.8822337985038757
15500,1754814841.8558085,0.8834566473960876
16000,1754814843.7842908,0.8854511976242065
16500,1754814846.0102503,0.8802499175071716
17000,1754814848.6926513,0.87987220287323
17500,1754814849.6681774,0.8831164836883545
18000,1754814850.6865306,0.8857247829437256
18500,1754814852.93448,0.8885309100151062
19000,1754814854.595405,0.8942662477493286
19500,1754814855.4101286,0.8857563734054565
20000,1754814860.616662,0.8857049942016602
20500,1754814861.414724,0.8902555704116821
21000,1754814862.77834,0.8898086547851562
21500,1754814866.103634,0.8854894638061523
22000,1754814867.764261,0.8790927529335022
22500,1754814869.0512822,0.8754979968070984
23000,1754814871.8318577,0.8752555251121521
23500,1754814874.9318314,0.871935248374939
24000,1754814877.4238596,0.8683938980102539
24500,1754814878.4246683,0.8654052019119263
25000,1754814879.3869243,0.8639447689056396
25500,1754814882.1233757,0.8745929002761841
26000,1754814883.6027224,0.8767738342285156
26500,1754814884.5566642,0.8782337307929993
27000,1754814886.5714357,0.8822575211524963
27500,1754814889.107094,0.8740208148956299
28000,1754814890.6521878,0.8732374310493469
28500,1754814891.5317163,0.8669314384460449
29000,1754814893.1469316,0.8674359321594238
29500,1754814895.6070294,0.8632725477218628
30000,1754814901.4055727,0.8636200428009033
30500,1754814902.505483,0.8608660697937012
31000,1754814903.488801,0.8658521175384521
31500,1754814905.9315443,0.8678711652755737
32000,1754814907.6179187,0.8647326231002808
32500,1754814909.0048115,0.8600764274597168
33000,1754814911.5825608,0.8590928316116333
33500,1754814914.0174747,0.8626023530960083
34000,1754814914.935483,0.8642839789390564
34500,1754814916.0129588,0.8661558628082275
35000,1754814918.3852637,0.8667404651641846
35500,1754814920.678945,0.8698544502258301
36000,1754814921.5663772,0.8603208065032959
36500,1754814922.4438972,0.8622961044311523
37000,1754814923.956934,0.853951096534729
37500,1754814925.9573448,0.8558542728424072
38000,1754814927.0768883,0.8586912155151367
38500,1754814928.020119,0.8526409864425659
39000,1754814929.6372445,0.8507394790649414
39500,1754814931.8567548,0.847183108329773
40000,1754814938.2773485,0.8406835198402405
40500,1754814939.983878,0.8374587297439575
41000,1754814942.3056636,0.8364914655685425
41500,1754814943.290576,0.8330556750297546
