step,wall_time,value
165000,1754816463.5008209,-2.375258445739746
165500,1754816465.5547776,-2.3717503547668457
166000,1754816467.2412312,-2.3942418098449707
166500,1754816468.075368,-2.4057955741882324
167000,1754816468.898554,-2.3978168964385986
167500,1754816471.6357756,-2.3947811126708984
168000,1754816474.0080028,-2.4155216217041016
168500,1754816475.4594898,-2.384406566619873
169000,1754816476.251364,-2.3815383911132812
169500,1754816477.1020975,-2.3800978660583496
170000,1754816483.1320407,-2.3903629779815674
170500,1754816483.9940946,-2.398139715194702
171000,1754816486.1314273,-2.3953018188476562
171500,1754816488.5804229,-2.402350902557373
172000,1754816490.7014298,-2.3971986770629883
172500,1754816491.778459,-2.3943710327148438
173000,1754816492.7846267,-2.397418975830078
173500,1754816494.130753,-2.4002716541290283
174000,1754816496.7531996,-2.4042909145355225
174500,1754816499.785367,-2.4134726524353027
175000,1754816501.743953,-2.410341739654541
175500,1754816502.5658176,-2.4057466983795166
176000,1754816503.554314,-2.398535966873169
176500,1754816505.799577,-2.4088969230651855
177000,1754816508.8025134,-2.4057719707489014
177500,1754816511.621193,-2.4050261974334717
178000,1754816512.8187666,-2.4261505603790283
178500,1754816515.1204662,-2.421243190765381
179000,1754816516.905388,-2.439159631729126
179500,1754816517.8509445,-2.4432952404022217
180000,1754816523.4114006,-2.453317642211914
180500,1754816524.703157,-2.449232578277588
181000,1754816526.965171,-2.447382926940918
181500,1754816529.7199705,-2.4653990268707275
182000,1754816530.7604914,-2.4569294452667236
182500,1754816531.5756748,-2.4572508335113525
183000,1754816532.711909,-2.457890510559082
183500,1754816534.830114,-2.464686870574951
184000,1754816536.2802508,-2.460963726043701
184500,1754816537.5096908,-2.4570088386535645
185000,1754816539.474257,-2.454263687133789
185500,1754816541.2349992,-2.4513261318206787
186000,1754816542.2936451,-2.463174343109131
186500,1754816543.0862179,-2.4600772857666016
187000,1754816544.8536224,-2.447385549545288
187500,1754816547.4320927,-2.4379987716674805
188000,1754816549.3422341,-2.4582839012145996
188500,1754816550.2971358,-2.4719130992889404
189000,1754816551.1378632,-2.4751408100128174
189500,1754816552.2525823,-2.4769225120544434
190000,1754816558.1897206,-2.474733352661133
190500,1754816559.454661,-2.476741075515747
191000,1754816561.233653,-2.462124824523926
191500,1754816562.8452168,-2.4747109413146973
192000,1754816563.7397175,-2.4569661617279053
192500,1754816564.6766865,-2.4604034423828125
193000,1754816567.2921839,-2.4650304317474365
193500,1754816569.6419322,-2.4710259437561035
194000,1754816570.9592314,-2.4615917205810547
194500,1754816571.7245426,-2.462185859680176
195000,1754816573.6029294,-2.467116117477417
195500,1754816575.5506592,-2.474090576171875
196000,1754816577.3353047,-2.476073741912842
196500,1754816578.1197271,-2.497824192047119
197000,1754816579.0084207,-2.4955787658691406
197500,1754816580.4538653,-2.4882254600524902
198000,1754816582.1990294,-2.4786291122436523
198500,1754816583.9362001,-2.47908878326416
199000,1754816584.7097816,-2.492323875427246
199500,1754816585.5029871,-2.492537498474121
200000,1754816590.5459783,-2.484208106994629
200500,1754816591.3455856,-2.469453811645508
201000,1754816592.408075,-2.478038787841797
201500,1754816594.1681654,-2.4711532592773438
202000,1754816595.6630507,-2.461169719696045
202500,1754816596.4495387,-2.469022512435913
203000,1754816597.2143831,-2.457423210144043
203500,1754816598.5088778,-2.4386157989501953
204000,1754816600.3363907,-2.438262462615967
204500,1754816601.5607586,-2.4570045471191406
205000,1754816602.3615115,-2.4547853469848633
205500,1754816603.1225746,-2.4510128498077393
206000,1754816604.6173952,-2.462657928466797
206500,1754816606.45835,-2.4592771530151367
207000,1754816608.5496645,-2.452712059020996
207500,1754816609.6472,-2.4576292037963867
208000,1754816610.4050813,-2.4616804122924805
208500,1754816611.1745644,-2.462787628173828
209000,1754816612.9785376,-2.4612412452697754
209500,1754816614.7815127,-2.4509310722351074
210000,1754816619.7221427,-2.451307535171509
