step,wall_time,value
500,1754814792.9609504,0.000699999975040555
1000,1754814794.1401787,0.000699999975040555
1500,1754814795.8447304,0.000699999975040555
2000,1754814798.282925,0.000699999975040555
2500,1754814799.4490817,0.000699999975040555
3000,1754814800.3362985,0.000699999975040555
3500,1754814802.6960027,0.000699999975040555
4000,1754814804.6883838,0.000699999975040555
4500,1754814806.0034032,0.000699999975040555
5000,1754814809.5564234,0.000699999975040555
5500,1754814810.8058982,0.000699999975040555
6000,1754814811.7850716,0.000699999975040555
6500,1754814813.6642876,0.000699999975040555
7000,1754814816.0176532,0.000699999975040555
7500,1754814817.1172798,0.000699999975040555
8000,1754814818.260223,0.000699999975040555
8500,1754814820.0558012,0.000699999975040555
9000,1754814821.7638907,0.000699999975040555
9500,1754814822.7028234,0.000699999975040555
10000,1754814827.8832533,0.000699999975040555
10500,1754814828.7587638,0.000699999975040555
11000,1754814830.2901194,0.000699999975040555
11500,1754814832.1587296,0.000699999975040555
12000,1754814833.4182377,0.000699999975040555
12500,1754814834.2534387,0.000699999975040555
13000,1754814835.5356157,0.000699999975040555
13500,1754814837.5088549,0.000699999975040555
14000,1754814838.7732196,0.000699999975040555
14500,1754814839.533494,0.000699999975040555
15000,1754814840.3411536,0.000699999975040555
15500,1754814841.8558085,0.000699999975040555
16000,1754814843.7842908,0.000699999975040555
16500,1754814846.0102503,0.000699999975040555
17000,1754814848.6926513,0.000699999975040555
17500,1754814849.6681774,0.000699999975040555
18000,1754814850.6865306,0.000699999975040555
18500,1754814852.93448,0.000699999975040555
19000,1754814854.595405,0.000699999975040555
19500,1754814855.4091315,0.000699999975040555
20000,1754814860.616662,0.000699999975040555
20500,1754814861.414724,0.000699999975040555
21000,1754814862.77834,0.000699999975040555
21500,1754814866.103634,0.000699999975040555
22000,1754814867.764261,0.000699999975040555
22500,1754814869.0512822,0.000699999975040555
23000,1754814871.8318577,0.000699999975040555
23500,1754814874.9318314,0.000699999975040555
24000,1754814877.4238596,0.000699999975040555
24500,1754814878.4246683,0.000699999975040555
25000,1754814879.3869243,0.000699999975040555
25500,1754814882.1233757,0.000699999975040555
26000,1754814883.6027224,0.000699999975040555
26500,1754814884.5566642,0.000699999975040555
27000,1754814886.5714357,0.000699999975040555
27500,1754814889.107094,0.000699999975040555
28000,1754814890.6521878,0.000699999975040555
28500,1754814891.5317163,0.000699999975040555
29000,1754814893.1469316,0.000699999975040555
29500,1754814895.6070294,0.000699999975040555
30000,1754814901.4055727,0.000699999975040555
30500,1754814902.505483,0.000699999975040555
31000,1754814903.488801,0.000699999975040555
31500,1754814905.9315443,0.000699999975040555
32000,1754814907.6179187,0.000699999975040555
32500,1754814909.0048115,0.000699999975040555
33000,1754814911.5825608,0.000699999975040555
33500,1754814914.0174747,0.000699999975040555
34000,1754814914.935483,0.000699999975040555
34500,1754814916.0129588,0.000699999975040555
35000,1754814918.3852637,0.000699999975040555
35500,1754814920.678945,0.000699999975040555
36000,1754814921.5663772,0.000699999975040555
36500,1754814922.4438972,0.000699999975040555
37000,1754814923.956934,0.000699999975040555
37500,1754814925.9573448,0.000699999975040555
38000,1754814927.0768883,0.000699999975040555
38500,1754814928.020119,0.000699999975040555
39000,1754814929.6362474,0.000699999975040555
39500,1754814931.8567548,0.000699999975040555
40000,1754814938.2773485,0.000699999975040555
40500,1754814939.983878,0.000699999975040555
41000,1754814942.3056636,0.000699999975040555
41500,1754814943.290576,0.000699999975040555
42000,1754814944.1954522,0.000699999975040555
42500,1754814945.910227,0.000699999975040555
43000,1754814948.2420244,0.000699999975040555
43500,1754814949.6990483,0.000699999975040555
44000,1754814951.3582075,0.000699999975040555
44500,1754814953.4450002,0.000699999975040555
45000,1754814954.5633147,0.000699999975040555
45500,1754814955.3859658,0.000699999975040555
46000,1754814956.6764524,0.000699999975040555
46500,1754814958.908803,0.000699999975040555
47000,1754814961.72248,0.000699999975040555
47500,1754814963.0080538,0.000699999975040555
48000,1754814964.0028594,0.000699999975040555
48500,1754814966.0366187,0.000699999975040555
49000,1754814968.1055477,0.000699999975040555
49500,1754814970.1411371,0.000699999975040555
50000,1754814980.5080872,0.000699999975040555
50500,1754814984.113035,0.000699999975040555
51000,1754814987.8787425,0.000699999975040555
51500,1754814991.9030602,0.000699999975040555
52000,1754814993.186193,0.000699999975040555
52500,1754814995.2526786,0.000699999975040555
53000,1754814998.8199239,0.000699999975040555
53500,1754815002.166506,0.000699999975040555
54000,1754815004.1280246,0.000699999975040555
54500,1754815007.7597792,0.000699999975040555
55000,1754815010.530213,0.000699999975040555
55500,1754815013.3723183,0.000699999975040555
56000,1754815017.9632633,0.000699999975040555
56500,1754815019.4027572,0.000699999975040555
57000,1754815023.1283166,0.000699999975040555
57500,1754815025.5885239,0.000699999975040555
58000,1754815028.5700197,0.000699999975040555
58500,1754815031.204974,0.000699999975040555
59000,1754815033.8866193,0.000699999975040555
59500,1754815038.5449002,0.000699999975040555
60000,1754815045.6652226,0.000699999975040555
60500,1754815047.1618547,0.000699999975040555
61000,1754815049.8186457,0.000699999975040555
61500,1754815053.5693758,0.000699999975040555
62000,1754815054.6200516,0.000699999975040555
62500,1754815055.476955,0.000699999975040555
63000,1754815058.0125244,0.000699999975040555
63500,1754815059.820399,0.000699999975040555
64000,1754815062.1257055,0.000699999975040555
64500,1754815064.4627867,0.000699999975040555
65000,1754815065.8951995,0.000699999975040555
