Wall time,Step,Value
1754816767.2292972,41500,11.43049144744873
1754816768.0151718,42000,11.510319709777832
1754816768.852226,42500,13.059585571289062
1754816770.064016,43000,16.35865592956543
1754816772.0104105,43500,17.40863609313965
1754816774.4158604,44000,19.248994827270508
1754816776.8646286,44500,19.808629989624023
1754816777.9502902,45000,21.519479751586914
1754816778.7630267,45500,22.729637145996094
1754816779.6236222,46000,22.73268699645996
1754816782.3499653,46500,24.810544967651367
1754816784.9213233,47000,25.237035751342773
1754816786.0299711,47500,25.630043029785156
1754816787.1237926,48000,26.532325744628906
1754816789.5592446,48500,27.90285301208496
1754816792.654568,49000,28.017953872680664
1754816795.1439757,49500,28.45467185974121
1754816801.0968337,50000,28.857685089111328
1754816801.9515224,50500,29.7996883392334
1754816803.149212,51000,30.943204879760742
1754816805.2381546,51500,32.93117141723633
1754816806.6189442,52000,33.23881912231445
1754816807.6191797,52500,34.14848709106445
1754816809.3330548,53000,35.99007797241211
1754816812.6264994,53500,36.515342712402344
1754816815.583011,54000,36.79343795776367
1754816817.745847,54500,40.2657585144043
1754816818.7186594,55000,40.33614730834961
1754816821.4212642,55500,43.50553894042969
1754816823.477175,56000,43.662353515625
1754816824.4295092,56500,45.653900146484375
1754816825.330352,57000,46.72235107421875
1754816827.3270435,57500,49.62480545043945
1754816829.772882,58000,50.64688491821289
1754816831.6888754,58500,53.67251205444336
1754816832.615683,59000,54.5609016418457
1754816833.518243,59500,56.30709457397461
1754816839.6204164,60000,59.16006851196289
1754816841.8169868,60500,60.13423156738281
1754816844.3196056,61000,60.388153076171875
1754816846.402528,61500,61.60710144042969
1754816847.234573,62000,62.323917388916016
1754816848.1516657,62500,66.5398178100586
1754816850.63667,63000,67.73966979980469
1754816853.5975692,63500,69.5752182006836
1754816855.6116796,64000,69.93161010742188
1754816856.4931421,64500,69.35591888427734
1754816857.43407,65000,70.19638061523438
1754816859.438307,65500,70.9111099243164
1754816861.2381444,66000,71.67710876464844
1754816862.5902653,66500,72.7814712524414
1754816863.557016,67000,72.99584197998047
1754816865.1672018,67500,73.55260467529297
1754816869.1854625,68000,73.7648696899414
1754816872.2033484,68500,74.87974548339844
1754816873.4357045,69000,75.46527099609375
1754816874.3660052,69500,75.46805572509766
1754816879.7948694,70000,76.65495300292969
1754816880.9617097,70500,77.1131362915039
1754816883.3783333,71000,78.03409576416016
1754816884.5920932,71500,78.47140502929688
1754816886.9744382,72000,78.59081268310547
1754816889.6566672,72500,80.8468017578125
1754816891.3045928,73000,81.04203033447266
1754816892.2059472,73500,82.59598541259766
1754816893.1631877,74000,82.69782257080078
1754816895.6847982,74500,84.03046417236328
1754816897.9189134,75000,84.80909729003906
1754816899.4585001,75500,84.41667175292969
1754816900.344814,76000,85.0515365600586
1754816901.3265934,76500,87.02730560302734
1754816903.7408266,77000,87.40225982666016
1754816906.0262923,77500,87.7341537475586
1754816907.3184464,78000,91.55133056640625
1754816908.0729728,78500,92.04226684570312
1754816908.9314742,79000,94.45330810546875
1754816911.2935064,79500,94.98015594482422
1754816920.9004486,80000,96.24877166748047
1754816922.290144,80500,96.28767395019531
1754816929.2232728,81000,99.0131607055664
1754816932.7087896,81500,99.25862884521484
1754816935.0392802,82000,97.42691040039062
1754816935.8833747,82500,99.57012939453125
1754816936.8460007,83000,98.56334686279297
1754816938.9093282,83500,99.45171356201172
1754816940.4283707,84000,99.54501342773438
1754816941.1963189,84500,96.81134033203125
1754816941.9977212,85000,95.75093841552734
1754816943.3868773,85500,94.74343872070312
1754816945.349536,86000,95.98946380615234
1754816947.085305,86500,96.64704132080078
1754816947.840584,87000,95.60159301757812
1754816948.6125126,87500,95.9501953125
1754816949.739762,88000,95.76460266113281
1754816951.907613,88500,98.05504608154297
1754816954.4234912,89000,99.75495147705078
1754816955.6351452,89500,100.98959350585938
1754816961.020891,90000,101.99455261230469
1754816961.8782527,90500,101.38247680664062
1754816962.7973773,91000,101.83149719238281
1754816964.534229,91500,102.26520538330078
1754816966.582502,92000,103.27066040039062
1754816967.9443653,92500,102.50407409667969
1754816968.8304174,93000,101.87240600585938
1754816969.6180205,93500,102.84030151367188
1754816971.2991388,94000,104.14347839355469
1754816973.6840513,94500,104.65019226074219
1754816975.8243625,95000,104.35917663574219
1754816977.3392255,95500,105.68848419189453
1754816979.049363,96000,104.6287841796875
1754816981.4111762,96500,103.99581909179688
1754816983.0257347,97000,101.019287109375
1754816984.1300912,97500,101.7223129272461
1754816985.105907,98000,103.0012435913086
1754816987.256378,98500,105.0422592163086
1754816990.0292509,99000,102.60649871826172
1754816991.253059,99500,101.60358428955078
1754816997.9583435,100000,100.76363372802734
1754816999.3033104,100500,101.07213592529297
1754817002.2170467,101000,100.33922576904297
1754817004.508163,101500,99.02163696289062
1754817005.8702896,102000,96.27753448486328
1754817008.7989674,102500,98.03044128417969
1754817010.5433323,103000,98.3670425415039
1754817011.4022276,103500,98.02845001220703
1754817012.1908815,104000,95.32432556152344
1754817014.0332093,104500,94.57783508300781
1754817016.048288,105000,92.57470703125
1754817018.19096,105500,92.60245513916016
1754817020.3577654,106000,94.48846435546875
1754817021.185917,106500,93.78328704833984
1754817021.993008,107000,93.45352935791016
1754817023.121842,107500,92.64015197753906
1754817025.293059,108000,91.49263763427734
1754817027.5741045,108500,91.30168151855469
1754817030.3500223,109000,91.404296875
1754817031.5736604,109500,91.1920394897461
1754817037.407881,110000,92.4267578125
1754817038.2696896,110500,94.0215835571289
1754817040.2138703,111000,93.4360580444336
1754817042.6638534,111500,93.64918518066406
1754817044.5939531,112000,92.84334564208984
1754817045.4658456,112500,91.68069458007812
1754817046.2787142,113000,91.44392395019531
1754817047.7786722,113500,91.04955291748047
1754817050.1223936,114000,90.4095230102539
1754817052.555764,114500,88.8431396484375
1754817053.9268188,115000,87.287109375
1754817057.3880014,115500,87.18522644042969
1754817058.8371074,116000,87.44998168945312
1754817059.641945,116500,85.33545684814453
1754817060.610244,117000,85.19823455810547
1754817062.3712928,117500,84.10574340820312
1754817063.9486806,118000,84.42768859863281
1754817064.7179744,118500,81.9239273071289
1754817065.478827,119000,83.57292175292969
1754817066.3654382,119500,80.894775390625
1754817071.3267996,120000,82.9115219116211
1754817073.089574,120500,83.32563018798828
1754817076.0290332,121000,80.64744567871094
1754817078.1085355,121500,81.22500610351562
1754817079.564687,122000,79.95352172851562
1754817082.2192755,122500,77.88216400146484
1754817084.0484617,123000,77.64036560058594
1754817086.6757596,123500,77.48213958740234
1754817088.3236275,124000,76.76416778564453
1754817089.851332,124500,76.59579467773438
1754817092.2075508,125000,77.19542694091797
1754817093.3266606,125500,80.4495620727539
1754817094.2266948,126000,79.9438705444336
1754817095.4827971,126500,82.7536392211914
1754817097.2001307,127000,83.22421264648438
1754817098.5533485,127500,82.967041015625
1754817099.466796,128000,80.57091522216797
1754817100.2766984,128500,81.6939926147461
1754817101.8128777,129000,81.67220306396484
1754817103.6044033,129500,80.82447052001953
1754817107.780116,130000,80.19651794433594
1754817109.546008,130500,78.79147338867188
1754817110.4932017,131000,78.40662384033203
1754817111.3465831,131500,77.24102783203125
1754817112.8685415,132000,77.82135772705078
1754817114.803232,132500,77.47198486328125
1754817116.5894907,133000,78.44384002685547
1754817117.3518438,133500,77.763671875
1754817118.1060877,134000,79.12602233886719
1754817118.9950082,134500,79.98519134521484
1754817120.863435,135000,80.44779205322266
1754817122.6834817,135500,79.95660400390625
1754817123.838084,136000,79.12616729736328
1754817124.5994978,136500,78.30618286132812
1754817125.3504357,137000,77.23027801513672
1754817126.6611273,137500,77.20645141601562
1754817128.5180042,138000,77.75526428222656
1754817130.3191228,138500,82.76019287109375
1754817131.0916283,139000,81.91635131835938
1754817131.8415298,139500,80.69378662109375
1754817137.02565,140000,78.77896118164062
1754817138.1735473,140500,77.32589721679688
1754817140.9012358,141000,80.00362396240234
1754817143.2204475,141500,82.93172454833984
1754817144.6296284,142000,80.95225524902344
1754817145.5085914,142500,84.6242446899414
1754817146.4983118,143000,87.47726440429688
1754817151.7141032,143500,87.52230072021484
1754817152.7893276,144000,86.76306915283203
1754817154.1291451,144500,83.72233581542969
1754817155.9725993,145000,83.3317642211914
1754817157.3493488,145500,83.55879974365234
1754817159.2970824,146000,84.78298950195312
1754817161.0934267,146500,84.24050903320312
1754817162.7841563,147000,84.83920288085938
1754817163.8756573,147500,86.90499114990234
1754817165.8922632,148000,88.72466278076172
1754817167.8407328,148500,90.30937957763672
1754817171.2185426,149000,91.51188659667969
1754817173.9717214,149500,93.36927032470703
1754817179.558014,150000,93.90799713134766
1754817180.406826,150500,93.87670135498047
1754817181.3661282,151000,93.52067565917969
1754817183.0022404,151500,94.49231719970703
1754817185.1857686,152000,94.9197769165039
1754817186.1533165,152500,94.97109985351562
1754817186.9637535,153000,95.71290588378906
1754817188.0756571,153500,95.89218139648438
1754817190.089533,154000,96.46998596191406
1754817192.1426306,154500,100.1918716430664
1754817193.1155818,155000,100.37835693359375
1754817193.8779783,155500,100.4800796508789
1754817195.1411638,156000,100.96781921386719
1754817197.0784028,156500,104.20494079589844
1754817199.028112,157000,106.09232330322266
1754817199.8124404,157500,108.41738891601562
1754817200.665126,158000,108.83213806152344
1754817201.6734006,158500,111.76055908203125
1754817203.6119955,159000,112.45272064208984
1754817205.378752,159500,112.32698059082031
1754817210.223625,160000,114.41593933105469
1754817212.7611277,160500,115.06184387207031
1754817213.6095462,161000,112.83832550048828
1754817214.4458838,161500,114.12158966064453
1754817216.1002004,162000,111.5348892211914
1754817219.3001707,162500,112.32584381103516
1754817221.9901884,163000,112.29145812988281
1754817223.0489688,163500,114.6595458984375
1754817225.473557,164000,116.09201049804688
1754817228.2163155,164500,119.10639953613281
1754817230.5113435,165000,119.51361083984375
1754817232.4641194,165500,119.74533081054688
1754817235.4047499,166000,120.59947967529297
1754817236.7063808,166500,119.94657897949219
1754817239.3040164,167000,116.90896606445312
1754817240.8354726,167500,117.0576171875
1754817241.71463,168000,116.8219223022461
1754817242.9981515,168500,115.90025329589844
1754817245.682367,169000,116.58623504638672
1754817248.3189857,169500,117.80298614501953
1754817253.9298546,170000,119.54057312011719
1754817256.368885,170500,119.53981018066406
1754817257.278961,171000,122.65974426269531
1754817259.8348186,171500,122.67660522460938
1754817261.3960238,172000,124.90404510498047
1754817262.4477887,172500,126.23112487792969
1754817263.8593554,173000,127.72586822509766
1754817266.8659456,173500,128.37632751464844
1754817269.0547528,174000,129.132080078125
1754817270.2530458,174500,129.4406280517578
1754817271.4297705,175000,131.63816833496094
1754817274.7484677,175500,130.41749572753906
1754817277.2001693,176000,128.3184356689453
1754817278.2321093,176500,130.1507110595703
1754817280.2309391,177000,132.13792419433594
1754817281.7597675,177500,133.29039001464844
1754817282.7455378,178000,134.56829833984375
1754817283.591082,178500,133.11866760253906
1754817285.5921307,179000,133.74899291992188
1754817287.9371383,179500,135.58238220214844
1754817293.1782181,180000,132.33322143554688
1754817295.506529,180500,133.1341094970703
1754817297.412572,181000,133.4966278076172
1754817298.4305801,181500,134.79119873046875
1754817300.9341917,182000,134.9659881591797
1754817303.4978812,182500,132.7827606201172
1754817305.737847,183000,132.76132202148438
1754817306.6259735,183500,134.21426391601562
1754817307.523376,184000,133.78965759277344
1754817309.4799635,184500,129.41062927246094
1754817311.9735541,185000,129.5056915283203
1754817313.2174907,185500,131.94381713867188
1754817314.1117568,186000,132.21893310546875
1754817316.4613519,186500,136.52365112304688
1754817319.2986457,187000,136.45916748046875
1754817321.7484717,187500,135.37588500976562
1754817322.7739697,188000,136.6265869140625
1754817323.8649664,188500,136.05947875976562
1754817326.4556518,189000,132.67808532714844
1754817329.5886924,189500,133.46607971191406
1754817335.1104937,190000,135.3037567138672
1754817338.0187824,190500,136.20018005371094
1754817341.1576307,191000,135.1274871826172
1754817342.0901704,191500,133.87863159179688
1754817343.3066366,192000,134.2266387939453
1754817346.0452156,192500,137.46414184570312
1754817348.3890636,193000,137.2951202392578
1754817349.7835202,193500,136.50582885742188
1754817351.6560466,194000,135.24842834472656
1754817354.7252107,194500,137.66712951660156
1754817355.6119611,195000,138.33697509765625
1754817356.4191341,195500,138.9799041748047
1754817357.3597422,196000,136.2183837890625
1754817359.6922503,196500,137.54910278320312
1754817362.485765,197000,140.30172729492188
1754817363.690739,197500,142.29336547851562
1754817365.8234985,198000,143.15219116210938
1754817367.6572196,198500,143.89593505859375
1754817368.5941317,199000,141.49172973632812
1754817369.5478263,199500,141.72293090820312
1754817375.845427,200000,142.10203552246094
1754817377.1700597,200500,143.62791442871094
1754817379.4304085,201000,143.23764038085938
1754817380.6530797,201500,143.41758728027344
1754817381.568795,202000,142.00900268554688
1754817382.8274915,202500,142.39537048339844
1754817385.2343602,203000,142.1689453125
1754817387.4833996,203500,141.63900756835938
1754817389.990801,204000,140.3507080078125
1754817392.6950684,204500,141.52134704589844
1754817393.6026218,205000,139.89918518066406
1754817394.53152,205500,138.6695556640625
1754817396.89136,206000,138.55865478515625
1754817400.1985989,206500,137.6212158203125
1754817402.168272,207000,136.7908935546875
1754817403.0624328,207500,136.4398651123047
1754817403.9300742,208000,133.2647705078125
1754817405.9911108,208500,134.4979705810547
1754817408.0739818,209000,134.88954162597656
1754817411.3866084,209500,135.66033935546875
1754817419.9298131,210000,136.91064453125
1754817424.0844798,210500,134.15802001953125
1754817426.1212878,211000,132.6981201171875
1754817426.9608655,211500,131.3771514892578
1754817427.761553,212000,129.951416015625
1754817429.1811373,212500,128.1400909423828
1754817431.0649385,213000,128.65792846679688
1754817432.136205,213500,126.96791076660156
1754817432.9301248,214000,125.5794677734375
1754817433.7051156,214500,124.01322937011719
1754817435.3896618,215000,124.26200103759766
1754817437.2637148,215500,123.9782485961914
1754817438.0247169,216000,124.1899185180664
1754817438.7781193,216500,121.03046417236328
1754817439.5653203,217000,122.4794921875
1754817441.466957,217500,122.59162902832031
1754817443.3633075,218000,121.92599487304688
1754817444.5816236,218500,121.63845825195312
1754817445.3554454,219000,120.68815612792969
1754817446.1083152,219500,120.51689910888672
