Wall time,Step,Value
1754814948.2420244,43000,71.09517669677734
1754814949.6990483,43500,71.20720672607422
1754814951.3582075,44000,73.22454833984375
1754814953.4439912,44500,75.71517181396484
1754814954.5633147,45000,75.61068725585938
1754814955.3859658,45500,76.36872863769531
1754814956.6764524,46000,78.83184051513672
1754814958.908803,46500,83.29112243652344
1754814961.72248,47000,86.6756820678711
1754814963.0080538,47500,88.05426788330078
1754814964.0028594,48000,89.56538391113281
1754814966.0366187,48500,90.62400817871094
1754814968.1055477,49000,92.25091552734375
1754814970.140139,49500,92.37190246582031
1754814980.5714245,50000,93.22030639648438
1754814984.113035,50500,96.03947448730469
1754814987.8787425,51000,98.36063385009766
1754814991.9030602,51500,98.70396423339844
1754814993.186193,52000,100.58002471923828
1754814995.2526786,52500,102.71664428710938
1754814998.8199239,53000,102.75603485107422
1754815002.166506,53500,102.93453216552734
1754815004.1280246,54000,103.05840301513672
1754815007.7597792,54500,102.22867584228516
1754815010.529216,55000,100.07095336914062
1754815013.3723183,55500,99.79401397705078
1754815017.9632633,56000,102.06468200683594
1754815019.4027572,56500,105.13762664794922
1754815023.1283166,57000,108.15874481201172
1754815025.5885239,57500,108.3861083984375
1754815028.5700197,58000,108.57501220703125
1754815031.204974,58500,112.68366241455078
1754815033.8866193,59000,113.79051971435547
1754815038.5449002,59500,114.75409698486328
1754815045.6817238,60000,117.44523620605469
1754815047.1608582,60500,117.81637573242188
1754815049.8186457,61000,118.60820007324219
1754815053.5693758,61500,122.17633056640625
1754815054.6200516,62000,122.65214538574219
1754815055.476955,62500,127.2175064086914
1754815058.0125244,63000,128.0650634765625
1754815059.8193946,63500,127.47311401367188
1754815062.1257055,64000,126.05863952636719
1754815064.4627867,64500,125.35173034667969
1754815065.8951995,65000,125.69804382324219
1754815067.1243398,65500,125.58243560791016
1754815069.9496655,66000,127.38301086425781
1754815072.1054115,66500,132.8552703857422
1754815073.2014234,67000,132.3875274658203
1754815075.3870835,67500,134.36473083496094
1754815077.7315323,68000,134.85707092285156
1754815079.7239852,68500,136.1775360107422
1754815080.775666,69000,137.70828247070312
1754815081.849134,69500,138.49864196777344
1754815087.1321535,70000,140.79922485351562
1754815087.9302783,70500,140.2808380126953
1754815089.972241,71000,139.9508514404297
1754815091.6127663,71500,140.0006561279297
1754815093.085828,72000,139.11009216308594
1754815096.8428879,72500,136.23353576660156
1754815099.8621964,73000,137.4160919189453
1754815101.1199052,73500,140.34193420410156
1754815101.93892,74000,143.49977111816406
1754815102.8945289,74500,145.28561401367188
1754815106.158297,75000,146.6893768310547
1754815107.9705722,75500,146.5414276123047
1754815109.0694907,76000,146.72341918945312
1754815111.1593614,76500,147.57614135742188
1754815113.7607224,77000,147.894287109375
1754815117.1568787,77500,150.31451416015625
1754815118.5296972,78000,149.21282958984375
1754815120.6058965,78500,148.5252685546875
1754815122.851129,79000,150.06036376953125
1754815123.854619,79500,150.1892852783203
1754815130.1974602,80000,149.06033325195312
1754815132.6615257,80500,147.27166748046875
1754815136.434325,81000,149.90765380859375
1754815140.9800277,81500,150.2970428466797
1754815144.660127,82000,152.78480529785156
1754815147.3531802,82500,157.28475952148438
1754815151.2400136,83000,159.1202392578125
1754815153.8587582,83500,158.0923309326172
1754815155.9942887,84000,158.24269104003906
1754815156.7932827,84500,156.96224975585938
1754815157.7025187,85000,157.0104522705078
1754815160.0816605,85500,158.08018493652344
1754815163.0415766,86000,157.7340545654297
1754815165.7343283,86500,160.05003356933594
1754815167.526148,87000,161.3830108642578
1754815168.364938,87500,162.13540649414062
1754815169.602292,88000,161.38829040527344
1754815172.2263653,88500,159.09320068359375
1754815175.004718,89000,158.98890686035156
1754815175.947685,89500,157.69854736328125
1754815184.935303,90000,158.15789794921875
1754815186.0864859,90500,159.4851837158203
1754815187.04,91000,159.944580078125
1754815188.163337,91500,162.0517120361328
1754815190.1364994,92000,161.4198455810547
1754815191.5453038,92500,161.05267333984375
1754815192.3172803,93000,161.5279541015625
1754815193.2922647,93500,160.26800537109375
1754815196.3214712,94000,159.96023559570312
1754815199.0998778,94500,162.95436096191406
1754815200.8438766,95000,164.1974639892578
1754815202.8581843,95500,164.9899444580078
1754815205.3573017,96000,168.59017944335938
1754815206.6521647,96500,173.40089416503906
1754815208.7272906,97000,174.77792358398438
1754815210.7323282,97500,175.76748657226562
1754815211.5821352,98000,175.95697021484375
1754815212.4187682,98500,175.92213439941406
1754815213.8791287,99000,177.7720947265625
1754815216.110228,99500,181.29470825195312
1754815220.6573162,100000,182.60426330566406
1754815222.432996,100500,180.71673583984375
1754815223.3110526,101000,179.97378540039062
1754815224.2058973,101500,182.15846252441406
1754815226.4746478,102000,183.56082153320312
1754815229.3127084,102500,185.10125732421875
1754815233.0455997,103000,182.37652587890625
1754815236.931325,103500,182.43063354492188
1754815240.8635793,104000,181.41905212402344
1754815244.1806731,104500,178.7910614013672
1754815245.5356667,105000,179.03082275390625
1754815246.4312325,105500,180.46633911132812
1754815247.9699073,106000,182.1246337890625
1754815250.0182767,106500,183.87745666503906
1754815251.2808902,107000,185.8560333251953
1754815252.1524892,107500,186.00343322753906
1754815253.0736938,108000,186.7100372314453
1754815255.3234384,108500,185.0036163330078
1754815256.6939106,109000,184.2592315673828
1754815257.4533741,109500,184.54127502441406
1754815262.7918792,110000,185.8965606689453
1754815263.5831442,110500,187.68161010742188
1754815264.4647198,111000,186.4729461669922
1754815266.8271575,111500,184.90379333496094
1754815268.2179217,112000,184.1641387939453
1754815268.998797,112500,185.81602478027344
1754815269.8381464,113000,184.33921813964844
1754815271.6816998,113500,185.9945068359375
1754815273.754837,114000,189.08425903320312
1754815275.5525575,114500,193.3852081298828
1754815276.516305,115000,191.34799194335938
1754815277.3173916,115500,188.1243438720703
1754815278.1450565,116000,185.71055603027344
1754815280.477156,116500,186.191162109375
1754815283.0620496,117000,185.65904235839844
1754815285.1596963,117500,185.71060180664062
1754815285.9316933,118000,185.6291046142578
1754815286.794077,118500,186.61386108398438
1754815288.133656,119000,186.51329040527344
1754815290.116196,119500,189.24256896972656
1754815296.5622811,120000,191.88101196289062
1754815298.4464984,120500,192.12405395507812
1754815302.1703913,121000,190.36338806152344
1754815305.3084216,121500,191.59112548828125
1754815306.5222583,122000,194.64854431152344
1754815308.9184077,122500,196.76516723632812
1754815312.8011217,123000,194.51112365722656
1754815314.6939695,123500,192.42849731445312
1754815317.5109916,124000,191.40872192382812
1754815318.7913263,124500,188.09165954589844
1754815319.7470396,125000,191.7086944580078
1754815322.4102778,125500,193.63067626953125
1754815325.3450897,126000,195.5067596435547
1754815327.4950657,126500,194.82025146484375
1754815328.6326437,127000,193.60540771484375
1754815329.5421336,127500,193.8743133544922
1754815331.5200715,128000,193.21434020996094
1754815333.460352,128500,196.0882110595703
1754815335.4560502,129000,193.15325927734375
1754815337.8689098,129500,192.79800415039062
1754815344.5902283,130000,192.3162078857422
1754815345.402097,130500,191.80934143066406
1754815346.283398,131000,191.74388122558594
1754815347.5140843,131500,194.91941833496094
1754815349.6354916,132000,194.834716796875
1754815351.1050682,132500,195.94325256347656
1754815353.6357517,133000,194.9514617919922
1754815356.1212192,133500,195.4024200439453
1754815357.7679505,134000,193.19549560546875
1754815358.6410577,134500,193.3502960205078
1754815360.1431425,135000,192.99679565429688
1754815363.5693812,135500,192.486572265625
1754815364.4436038,136000,192.4720001220703
1754815365.745168,136500,191.50003051757812
1754815368.313005,137000,190.48114013671875
1754815371.5192142,137500,189.6736297607422
1754815372.7602205,138000,187.78977966308594
1754815373.7766733,138500,184.93055725097656
1754815376.2750616,139000,182.00733947753906
1754815378.9447303,139500,180.1376953125
1754815384.636702,140000,183.8189239501953
1754815386.0168128,140500,180.17337036132812
1754815388.9963155,141000,179.79173278808594
1754815392.2120855,141500,177.5850830078125
1754815394.9649103,142000,177.1671142578125
1754815395.985173,142500,180.1157684326172
1754815397.3475618,143000,177.4495086669922
1754815402.112579,143500,177.38282775878906
1754815405.9997468,144000,177.727294921875
1754815408.8913903,144500,179.3234405517578
1754815409.8921378,145000,179.64236450195312
1754815410.6973197,145500,180.21580505371094
1754815412.5098445,146000,181.5787353515625
1754815414.4277892,146500,185.41336059570312
1754815415.3031456,147000,186.41307067871094
1754815416.0853424,147500,187.0543212890625
1754815417.3179722,148000,186.51638793945312
1754815419.6026778,148500,184.95310974121094
1754815421.8286304,149000,184.1887969970703
1754815422.9674654,149500,182.43368530273438
1754815430.5161211,150000,184.02685546875
1754815431.4959662,150500,184.6568603515625
1754815434.9880867,151000,183.68466186523438
1754815436.4386642,151500,183.87416076660156
1754815437.2741601,152000,182.6555938720703
1754815438.079708,152500,181.41700744628906
1754815439.6812196,153000,181.51730346679688
1754815441.6785915,153500,182.297607421875
1754815442.6446717,154000,182.27633666992188
1754815443.553777,154500,184.44239807128906
1754815444.548982,155000,183.32810974121094
1754815446.878354,155500,183.39219665527344
1754815450.2388022,156000,181.9400177001953
1754815453.2436092,156500,180.2386932373047
1754815454.1545703,157000,180.9882049560547
1754815455.1619692,157500,180.5140380859375
1754815456.922546,158000,181.6561279296875
1754815459.4291914,158500,181.63150024414062
1754815460.736134,159000,182.02871704101562
1754815461.590879,159500,179.1843719482422
1754815466.98662,160000,179.113525390625
1754815467.878858,160500,175.7350311279297
1754815470.2919962,161000,172.39276123046875
1754815473.5079112,161500,170.9517364501953
1754815475.5601487,162000,168.7287139892578
1754815476.4333444,162500,171.22537231445312
1754815477.2070432,163000,170.7055206298828
1754815479.1909068,163500,169.63034057617188
1754815481.808711,164000,166.09786987304688
1754815482.85456,164500,163.9627685546875
1754815485.4441972,165000,164.232421875
1754815487.8816411,165500,163.05772399902344
1754815488.7694314,166000,160.12396240234375
1754815489.5562603,166500,162.1492156982422
1754815491.1383176,167000,158.3847198486328
1754815493.1392155,167500,156.53480529785156
1754815495.7864134,168000,156.96702575683594
1754815498.4316063,168500,158.65066528320312
1754815500.4908702,169000,157.6951904296875
1754815503.4356494,169500,158.79083251953125
1754815509.5673578,170000,157.75181579589844
1754815510.7765043,170500,155.28475952148438
1754815512.0300846,171000,158.14112854003906
1754815513.9352973,171500,160.42333984375
1754815516.7317772,172000,160.5753173828125
1754815518.1697636,172500,158.8396453857422
1754815519.061212,173000,155.8639373779297
1754815520.1715274,173500,155.21282958984375
1754815522.2140784,174000,155.22935485839844
1754815523.590241,174500,153.58834838867188
1754815525.5056155,175000,153.64390563964844
1754815528.3098571,175500,153.74044799804688
1754815531.122519,176000,153.47616577148438
1754815532.1082137,176500,150.40631103515625
1754815532.9129872,177000,152.20655822753906
1754815534.590062,177500,152.01620483398438
1754815537.43261,178000,149.30819702148438
1754815539.5629358,178500,149.61927795410156
1754815541.4732223,179000,148.7618408203125
1754815544.3102949,179500,148.0084686279297
1754815550.83266,180000,151.79391479492188
1754815551.769292,180500,152.61688232421875
1754815552.8912091,181000,154.5922088623047
1754815555.7085917,181500,154.9530792236328
1754815557.838518,182000,153.72584533691406
1754815559.5309598,182500,155.2845916748047
1754815562.3168428,183000,153.74366760253906
1754815564.5812044,183500,154.16387939453125
1754815566.037897,184000,152.40570068359375
1754815568.6092288,184500,156.81642150878906
1754815570.9369576,185000,155.88084411621094
1754815572.226203,185500,155.44741821289062
1754815574.7278624,186000,155.27330017089844
1754815576.6204324,186500,152.4705810546875
1754815577.8621218,187000,150.51535034179688
1754815580.3844397,187500,149.05169677734375
1754815583.6430862,188000,148.57315063476562
1754815586.3100865,188500,146.41482543945312
1754815587.1681788,189000,143.8531951904297
1754815588.143707,189500,145.4595184326172
1754815593.903119,190000,144.6154327392578
1754815596.961536,190500,144.55740356445312
1754815600.139153,191000,142.66481018066406
1754815601.1267025,191500,141.67373657226562
1754815602.0021188,192000,142.74693298339844
1754815604.4560344,192500,144.71133422851562
1754815607.3962603,193000,147.1011505126953
1754815609.3666217,193500,149.98577880859375
1754815610.4476645,194000,153.2272491455078
1754815611.3596926,194500,152.60009765625
1754815614.335676,195000,152.58277893066406
1754815618.0631425,195500,154.1562957763672
1754815620.3574908,196000,154.3331298828125
1754815621.2637942,196500,152.30233764648438
1754815622.0605552,197000,149.0928192138672
1754815622.974491,197500,148.00668334960938
1754815624.9170501,198000,149.601806640625
1754815627.0142684,198500,149.34793090820312
1754815628.0595224,199000,149.4923553466797
1754815628.947376,199500,150.9799346923828
1754815634.035921,200000,152.83924865722656
1754815634.804626,200500,152.444091796875
1754815635.835542,201000,150.99029541015625
1754815637.8890986,201500,151.9369354248047
1754815639.2534168,202000,152.4938201904297
1754815640.1586204,202500,156.94854736328125
1754815641.1394386,203000,156.29673767089844
1754815643.0101418,203500,158.30657958984375
1754815645.1566744,204000,156.80401611328125
1754815648.1355574,204500,156.1406707763672
1754815650.0818715,205000,154.78140258789062
1754815653.6980422,205500,157.04348754882812
1754815656.1513617,206000,159.66998291015625
1754815656.975179,206500,161.84048461914062
1754815658.0108085,207000,164.75985717773438
1754815659.8376665,207500,166.37388610839844
1754815662.8617344,208000,166.14630126953125
1754815664.298756,208500,169.83718872070312
1754815666.9634042,209000,172.3853759765625
1754815668.3972714,209500,171.6408233642578
1754815673.9160588,210000,170.39825439453125
1754815675.5046291,210500,171.732421875
1754815677.590441,211000,171.72499084472656
1754815678.5864885,211500,170.78836059570312
1754815679.3466845,212000,169.7740020751953
1754815680.1218843,212500,167.0542449951172
1754815681.91519,213000,166.6640625
1754815683.597461,213500,167.78529357910156
1754815684.3694506,214000,169.9365692138672
1754815685.1103947,214500,173.11276245117188
1754815686.0347657,215000,174.27676391601562
1754815687.7657638,215500,174.35435485839844
1754815689.6297681,216000,175.24411010742188
1754815690.879362,216500,173.90550231933594
1754815691.6264212,217000,174.74099731445312
1754815692.4568667,217500,176.59317016601562
1754815693.8547938,218000,180.1416778564453
1754815695.5876222,218500,180.7335968017578
1754815697.3318884,219000,180.97421264648438
1754815698.1844823,219500,182.4795684814453
1754815703.72369,220000,181.57167053222656
1754815704.6450224,220500,182.44808959960938
1754815706.1985524,221000,181.9970703125
1754815708.387979,221500,184.35794067382812
1754815711.732642,222000,181.55709838867188
1754815715.4838557,222500,178.67796325683594
1754815718.862534,223000,180.3015594482422
1754815722.052007,223500,181.227294921875
1754815726.200458,224000,178.7709503173828
1754815728.0486894,224500,180.67410278320312
1754815730.0888286,225000,178.2113037109375
1754815732.0815551,225500,178.59913635253906
1754815733.4028695,226000,177.9873504638672
1754815735.134161,226500,173.3325653076172
1754815737.8832557,227000,174.60169982910156
1754815741.4789033,227500,177.59228515625
1754815745.5757418,228000,178.24485778808594
1754815748.974747,228500,177.8122100830078
1754815752.4635723,229000,180.91810607910156
1754815754.0190496,229500,180.71511840820312
